eqId,runId,optId,D,OA,TO,xmax,ymax,zmax,tmax,fpSize,addsLup,subsLup,multsLup,divsLup,readsLup,writesLup,ldMats,immediateMats,nThreads,duration (s)
10,1,1,3,2,2,100,100,100,16,8,8,0,9,4,14,1,1,1,1,0.2773
10,1,1,1,4,2,1e+06,0,0,16,8,6,0,7,4,8,1,1,1,1,0.2999
10,1,1,2,4,2,1000,1000,0,16,8,10,0,11,4,16,1,1,1,1,0.327
10,1,1,3,4,2,100,100,100,16,8,14,0,15,4,24,1,1,1,1,0.4981
10,1,1,1,2,0,1e+06,0,0,16,8,2,0,7,0,1,1,0,1,1,0.05356
10,1,1,2,2,0,1000,1000,0,16,8,4,0,9,0,3,1,0,1,1,0.06722
10,1,1,3,2,0,100,100,100,16,8,6,0,11,0,5,1,0,1,1,0.09108
10,1,1,1,4,0,1e+06,0,0,16,8,4,0,9,0,1,1,0,1,1,0.08087
10,1,1,2,4,0,1000,1000,0,16,8,8,0,13,0,5,1,0,1,1,0.1389
10,1,1,3,4,0,100,100,100,16,8,12,0,17,0,9,1,0,1,1,0.1876
10,1,1,1,2,1,1e+06,0,0,16,8,3,0,8,0,2,1,0,1,1,0.05873
10,1,1,2,2,1,1000,1000,0,16,8,5,0,10,0,4,1,0,1,1,0.07849
10,1,1,3,2,1,100,100,100,16,8,7,0,12,0,6,1,0,1,1,0.09864
10,1,1,1,4,1,1e+06,0,0,16,8,5,0,10,0,2,1,0,1,1,0.0862
10,1,1,2,4,1,1000,1000,0,16,8,9,0,14,0,6,1,0,1,1,0.1462
10,1,1,3,4,1,100,100,100,16,8,13,0,18,0,10,1,0,1,1,0.1962
10,1,1,1,2,2,1e+06,0,0,16,8,4,0,9,0,3,1,0,1,1,0.07914
10,1,1,2,2,2,1000,1000,0,16,8,6,0,11,0,5,1,0,1,1,0.09651
10,1,1,3,2,2,100,100,100,16,8,8,0,13,0,7,1,0,1,1,0.1139
10,1,1,1,4,2,1e+06,0,0,16,8,6,0,11,0,3,1,0,1,1,0.1039
10,1,1,2,4,2,1000,1000,0,16,8,10,0,15,0,7,1,0,1,1,0.1584
10,1,1,3,4,2,100,100,100,16,8,14,0,19,0,11,1,0,1,1,0.2198
10,1,1,1,2,0,1e+06,0,0,16,8,2,0,7,0,4,1,1,1,1,0.09678
10,1,1,2,2,0,1000,1000,0,16,8,4,0,9,0,8,1,1,1,1,0.1106
10,1,1,3,2,0,100,100,100,16,8,6,0,11,0,12,1,1,1,1,0.1392
10,1,1,1,4,0,1e+06,0,0,16,8,4,0,9,0,6,1,1,1,1,0.1286
10,1,1,2,4,0,1000,1000,0,16,8,8,0,13,0,14,1,1,1,1,0.3339
10,1,1,3,4,0,100,100,100,16,8,12,0,17,0,22,1,1,1,1,0.4138
10,1,1,1,2,1,1e+06,0,0,16,8,3,0,8,0,5,1,1,1,1,0.09878
10,1,1,2,2,1,1000,1000,0,16,8,5,0,10,0,9,1,1,1,1,0.1121
10,1,1,3,2,1,100,100,100,16,8,7,0,12,0,13,1,1,1,1,0.1424
10,1,1,1,4,1,1e+06,0,0,16,8,5,0,10,0,7,1,1,1,1,0.1112
10,1,1,2,4,1,1000,1000,0,16,8,9,0,14,0,15,1,1,1,1,0.1878
10,1,1,3,4,1,100,100,100,16,8,13,0,18,0,23,1,1,1,1,0.2827
10,1,1,1,2,2,1e+06,0,0,16,8,4,0,9,0,6,1,1,1,1,0.0942
10,1,1,2,2,2,1000,1000,0,16,8,6,0,11,0,10,1,1,1,1,0.1523
10,1,1,3,2,2,100,100,100,16,8,8,0,13,0,14,1,1,1,1,0.1556
10,1,1,1,4,2,1e+06,0,0,16,8,6,0,11,0,8,1,1,1,1,0.1472
10,1,1,2,4,2,1000,1000,0,16,8,10,0,15,0,16,1,1,1,1,0.3539
10,1,1,3,4,2,100,100,100,16,8,14,0,19,0,24,1,1,1,1,0.3048
10,1,3,1,2,0,1e+06,0,0,16,8,2,0,3,0,1,1,0,1,1,0.01958
10,1,3,2,2,0,1000,1000,0,16,8,4,0,5,0,3,1,0,1,1,0.02588
10,1,3,3,2,0,100,100,100,16,8,6,0,7,0,5,1,0,1,1,0.0474
10,1,3,1,4,0,1e+06,0,0,16,8,4,0,5,0,1,1,0,1,1,0.03073
10,1,3,2,4,0,1000,1000,0,16,8,8,0,9,0,5,1,0,1,1,0.04709
10,1,3,3,4,0,100,100,100,16,8,12,0,13,0,9,1,0,1,1,0.2167
10,1,3,1,2,1,1e+06,0,0,16,8,3,0,4,0,2,1,0,1,1,0.02069
10,1,3,2,2,1,1000,1000,0,16,8,5,0,6,0,4,1,0,1,1,0.0274
10,1,3,3,2,1,100,100,100,16,8,7,0,8,0,6,1,0,1,1,0.04839
10,1,3,1,4,1,1e+06,0,0,16,8,5,0,6,0,2,1,0,1,1,0.03179
10,1,3,2,4,1,1000,1000,0,16,8,9,0,10,0,6,1,0,1,1,0.04852
10,1,3,3,4,1,100,100,100,16,8,13,0,14,0,10,1,0,1,1,0.2256
10,1,3,1,2,2,1e+06,0,0,16,8,4,0,5,0,3,1,0,1,1,0.02509
10,1,3,2,2,2,1000,1000,0,16,8,6,0,7,0,5,1,0,1,1,0.03277
10,1,3,3,2,2,100,100,100,16,8,8,0,9,0,7,1,0,1,1,0.05718
10,1,3,1,4,2,1e+06,0,0,16,8,6,0,7,0,3,1,0,1,1,0.04092
10,1,3,2,4,2,1000,1000,0,16,8,10,0,11,0,7,1,0,1,1,0.05214
10,1,3,3,4,2,100,100,100,16,8,14,0,15,0,11,1,0,1,1,0.2341
10,1,3,1,2,0,1e+06,0,0,16,8,2,0,3,0,4,1,1,1,1,0.02792
10,1,3,2,2,0,1000,1000,0,16,8,4,0,5,0,8,1,1,1,1,0.0548
10,1,3,3,2,0,100,100,100,16,8,6,0,7,0,12,1,1,1,1,0.09667
10,1,3,1,4,0,1e+06,0,0,16,8,4,0,5,0,6,1,1,1,1,0.05361
10,1,3,2,4,0,1000,1000,0,16,8,8,0,9,0,14,1,1,1,1,0.08421
10,1,3,3,4,0,100,100,100,16,8,12,0,13,0,22,1,1,1,1,0.2518
10,1,3,1,2,1,1e+06,0,0,16,8,3,0,4,0,5,1,1,1,1,0.02886
10,1,3,2,2,1,1000,1000,0,16,8,5,0,6,0,9,1,1,1,1,0.05518
10,1,3,3,2,1,100,100,100,16,8,7,0,8,0,13,1,1,1,1,0.0972
10,1,3,1,4,1,1e+06,0,0,16,8,5,0,6,0,7,1,1,1,1,0.05393
10,1,3,2,4,1,1000,1000,0,16,8,9,0,10,0,15,1,1,1,1,0.0852
10,1,3,3,4,1,100,100,100,16,8,13,0,14,0,23,1,1,1,1,0.3978
10,1,3,1,2,2,1e+06,0,0,16,8,4,0,5,0,6,1,1,1,1,0.03801
10,1,3,2,2,2,1000,1000,0,16,8,6,0,7,0,10,1,1,1,1,0.06088
10,1,3,3,2,2,100,100,100,16,8,8,0,9,0,14,1,1,1,1,0.1102
10,1,3,1,4,2,1e+06,0,0,16,8,6,0,7,0,8,1,1,1,1,0.06065
10,1,3,2,4,2,1000,1000,0,16,8,10,0,11,0,16,1,1,1,1,0.2154
10,1,3,3,4,2,100,100,100,16,8,14,0,15,0,24,1,1,1,1,0.4315
10,1,3,1,2,0,1e+06,0,0,16,8,2,0,3,1,1,1,0,1,1,0.04654
10,1,3,2,2,0,1000,1000,0,16,8,4,0,5,1,3,1,0,1,1,0.04778
10,1,3,3,2,0,100,100,100,16,8,6,0,7,1,5,1,0,1,1,0.05907
10,1,3,1,4,0,1e+06,0,0,16,8,4,0,5,1,1,1,0,1,1,0.05398
10,1,3,2,4,0,1000,1000,0,16,8,8,0,9,1,5,1,0,1,1,0.05866
10,1,3,3,4,0,100,100,100,16,8,12,0,13,1,9,1,0,1,1,0.2466
10,1,3,1,2,1,1e+06,0,0,16,8,3,0,4,1,2,1,0,1,1,0.04796
10,1,3,2,2,1,1000,1000,0,16,8,5,0,6,1,4,1,0,1,1,0.04547
10,1,3,3,2,1,100,100,100,16,8,7,0,8,1,6,1,0,1,1,0.06051
10,1,3,1,4,1,1e+06,0,0,16,8,5,0,6,1,2,1,0,1,1,0.0526
10,1,3,2,4,1,1000,1000,0,16,8,9,0,10,1,6,1,0,1,1,0.06285
10,1,3,3,4,1,100,100,100,16,8,13,0,14,1,10,1,0,1,1,0.2532
10,1,3,1,2,2,1e+06,0,0,16,8,4,0,5,1,3,1,0,1,1,0.05063
10,1,3,2,2,2,1000,1000,0,16,8,6,0,7,1,5,1,0,1,1,0.04837
10,1,3,3,2,2,100,100,100,16,8,8,0,9,1,7,1,0,1,1,0.06731
10,1,3,1,4,2,1e+06,0,0,16,8,6,0,7,1,3,1,0,1,1,0.05634
10,1,3,2,4,2,1000,1000,0,16,8,10,0,11,1,7,1,0,1,1,0.07008
10,1,3,3,4,2,100,100,100,16,8,14,0,15,1,11,1,0,1,1,0.2646
10,1,3,1,2,0,1e+06,0,0,16,8,2,0,3,1,4,1,1,1,1,0.04358
10,1,3,2,2,0,1000,1000,0,16,8,4,0,5,1,8,1,1,1,1,0.06327
10,1,3,3,2,0,100,100,100,16,8,6,0,7,1,12,1,1,1,1,0.1013
10,1,3,1,4,0,1e+06,0,0,16,8,4,0,5,1,6,1,1,1,1,0.06142
10,1,3,2,4,0,1000,1000,0,16,8,8,0,9,1,14,1,1,1,1,0.08974
10,1,3,3,4,0,100,100,100,16,8,12,0,13,1,22,1,1,1,1,0.4109
10,1,3,1,2,1,1e+06,0,0,16,8,3,0,4,1,5,1,1,1,1,0.04529
10,1,3,2,2,1,1000,1000,0,16,8,5,0,6,1,9,1,1,1,1,0.05873
10,1,3,3,2,1,100,100,100,16,8,7,0,8,1,13,1,1,1,1,0.1122
10,1,3,1,4,1,1e+06,0,0,16,8,5,0,6,1,7,1,1,1,1,0.0663
10,1,3,2,4,1,1000,1000,0,16,8,9,0,10,1,15,1,1,1,1,0.09131
10,1,3,3,4,1,100,100,100,16,8,13,0,14,1,23,1,1,1,1,0.4161
10,1,3,1,2,2,1e+06,0,0,16,8,4,0,5,1,6,1,1,1,1,0.04672
10,1,3,2,2,2,1000,1000,0,16,8,6,0,7,1,10,1,1,1,1,0.07032
10,1,3,3,2,2,100,100,100,16,8,8,0,9,1,14,1,1,1,1,0.1158
10,1,3,1,4,2,1e+06,0,0,16,8,6,0,7,1,8,1,1,1,1,0.07
10,1,3,2,4,2,1000,1000,0,16,8,10,0,11,1,16,1,1,1,1,0.1074
10,1,3,3,4,2,100,100,100,16,8,14,0,15,1,24,1,1,1,1,0.4556
10,1,3,1,2,0,1e+06,0,0,16,8,2,0,4,0,1,1,0,1,1,0.0209
10,1,3,2,2,0,1000,1000,0,16,8,4,0,6,0,3,1,0,1,1,0.02757
10,1,3,3,2,0,100,100,100,16,8,6,0,8,0,5,1,0,1,1,0.04829
10,1,3,1,4,0,1e+06,0,0,16,8,4,0,6,0,1,1,0,1,1,0.03308
10,1,3,2,4,0,1000,1000,0,16,8,8,0,10,0,5,1,0,1,1,0.05199
10,1,3,3,4,0,100,100,100,16,8,12,0,14,0,9,1,0,1,1,0.2313
10,1,3,1,2,1,1e+06,0,0,16,8,3,0,5,0,2,1,0,1,1,0.02333
10,1,3,2,2,1,1000,1000,0,16,8,5,0,7,0,4,1,0,1,1,0.02889
10,1,3,3,2,1,100,100,100,16,8,7,0,9,0,6,1,0,1,1,0.05021
10,1,3,1,4,1,1e+06,0,0,16,8,5,0,7,0,2,1,0,1,1,0.03363
10,1,3,2,4,1,1000,1000,0,16,8,9,0,11,0,6,1,0,1,1,0.05086
10,1,3,3,4,1,100,100,100,16,8,13,0,15,0,10,1,0,1,1,0.2395
10,1,3,1,2,2,1e+06,0,0,16,8,4,0,6,0,3,1,0,1,1,0.02742
10,1,3,2,2,2,1000,1000,0,16,8,6,0,8,0,5,1,0,1,1,0.03471
10,1,3,3,2,2,100,100,100,16,8,8,0,10,0,7,1,0,1,1,0.05783
10,1,3,1,4,2,1e+06,0,0,16,8,6,0,8,0,3,1,0,1,1,0.0423
10,1,3,2,4,2,1000,1000,0,16,8,10,0,12,0,7,1,0,1,1,0.05531
10,1,3,3,4,2,100,100,100,16,8,14,0,16,0,11,1,0,1,1,0.2528
10,1,3,1,2,0,1e+06,0,0,16,8,2,0,4,0,4,1,1,1,1,0.02907
10,1,3,2,2,0,1000,1000,0,16,8,4,0,6,0,8,1,1,1,1,0.05539
10,1,3,3,2,0,100,100,100,16,8,6,0,8,0,12,1,1,1,1,0.09759
10,1,3,1,4,0,1e+06,0,0,16,8,4,0,6,0,6,1,1,1,1,0.05798
10,1,3,2,4,0,1000,1000,0,16,8,8,0,10,0,14,1,1,1,1,0.08567
10,1,3,3,4,0,100,100,100,16,8,12,0,14,0,22,1,1,1,1,0.2601
10,1,3,1,2,1,1e+06,0,0,16,8,3,0,5,0,5,1,1,1,1,0.03226
10,1,3,2,2,1,1000,1000,0,16,8,5,0,7,0,9,1,1,1,1,0.05397
10,1,3,3,2,1,100,100,100,16,8,7,0,9,0,13,1,1,1,1,0.09765
10,1,3,1,4,1,1e+06,0,0,16,8,5,0,7,0,7,1,1,1,1,0.05541
10,1,3,2,4,1,1000,1000,0,16,8,9,0,11,0,15,1,1,1,1,0.1988
10,1,3,3,4,1,100,100,100,16,8,13,0,15,0,23,1,1,1,1,0.2707
10,1,3,1,2,2,1e+06,0,0,16,8,4,0,6,0,6,1,1,1,1,0.03669
10,1,3,2,2,2,1000,1000,0,16,8,6,0,8,0,10,1,1,1,1,0.06463
10,1,3,3,2,2,100,100,100,16,8,8,0,10,0,14,1,1,1,1,0.1113
10,1,3,1,4,2,1e+06,0,0,16,8,6,0,8,0,8,1,1,1,1,0.06648
10,1,3,2,4,2,1000,1000,0,16,8,10,0,12,0,16,1,1,1,1,0.2194
10,1,3,3,4,2,100,100,100,16,8,14,0,16,0,24,1,1,1,1,0.2873
10,1,3,1,2,0,1e+06,0,0,16,8,2,0,3,4,1,1,0,1,1,0.175
10,1,3,2,2,0,1000,1000,0,16,8,4,0,5,4,3,1,0,1,1,0.1743
10,1,3,3,2,0,100,100,100,16,8,6,0,7,4,5,1,0,1,1,0.1758
10,1,3,1,4,0,1e+06,0,0,16,8,4,0,5,4,1,1,0,1,1,0.1817
10,1,3,2,4,0,1000,1000,0,16,8,8,0,9,4,5,1,0,1,1,0.1822
10,1,3,3,4,0,100,100,100,16,8,12,0,13,4,9,1,0,1,1,0.3632
10,1,3,1,2,1,1e+06,0,0,16,8,3,0,4,4,2,1,0,1,1,0.1754
10,1,3,2,2,1,1000,1000,0,16,8,5,0,6,4,4,1,0,1,1,0.1745
10,1,3,3,2,1,100,100,100,16,8,7,0,8,4,6,1,0,1,1,0.176
10,1,3,1,4,1,1e+06,0,0,16,8,5,0,6,4,2,1,0,1,1,0.1787
10,1,3,2,4,1,1000,1000,0,16,8,9,0,10,4,6,1,0,1,1,0.1797
10,1,3,3,4,1,100,100,100,16,8,13,0,14,4,10,1,0,1,1,0.3735
10,1,3,1,2,2,1e+06,0,0,16,8,4,0,5,4,3,1,0,1,1,0.1774
10,1,3,2,2,2,1000,1000,0,16,8,6,0,7,4,5,1,0,1,1,0.1725
10,1,3,3,2,2,100,100,100,16,8,8,0,9,4,7,1,0,1,1,0.1765
10,1,3,1,4,2,1e+06,0,0,16,8,6,0,7,4,3,1,0,1,1,0.183
10,1,3,2,4,2,1000,1000,0,16,8,10,0,11,4,7,1,0,1,1,0.1813
10,1,3,3,4,2,100,100,100,16,8,14,0,15,4,11,1,0,1,1,0.3589
10,1,3,1,2,0,1e+06,0,0,16,8,2,0,3,4,4,1,1,1,1,0.1414
10,1,3,2,2,0,1000,1000,0,16,8,4,0,5,4,8,1,1,1,1,0.1425
10,1,3,3,2,0,100,100,100,16,8,6,0,7,4,12,1,1,1,1,0.1767
10,1,3,1,4,0,1e+06,0,0,16,8,4,0,5,4,6,1,1,1,1,0.1476
10,1,3,2,4,0,1000,1000,0,16,8,8,0,9,4,14,1,1,1,1,0.1538
10,1,3,3,4,0,100,100,100,16,8,12,0,13,4,22,1,1,1,1,0.5019
10,1,3,1,2,1,1e+06,0,0,16,8,3,0,4,4,5,1,1,1,1,0.1411
10,1,3,2,2,1,1000,1000,0,16,8,5,0,6,4,9,1,1,1,1,0.1438
10,1,3,3,2,1,100,100,100,16,8,7,0,8,4,13,1,1,1,1,0.1682
10,1,3,1,4,1,1e+06,0,0,16,8,5,0,6,4,7,1,1,1,1,0.1514
10,1,3,2,4,1,1000,1000,0,16,8,9,0,10,4,15,1,1,1,1,0.1551
10,1,3,3,4,1,100,100,100,16,8,13,0,14,4,23,1,1,1,1,0.3773
10,1,3,1,2,2,1e+06,0,0,16,8,4,0,5,4,6,1,1,1,1,0.1818
10,1,3,2,2,2,1000,1000,0,16,8,6,0,7,4,10,1,1,1,1,0.1449
10,1,3,3,2,2,100,100,100,16,8,8,0,9,4,14,1,1,1,1,0.1865
10,1,3,1,4,2,1e+06,0,0,16,8,6,0,7,4,8,1,1,1,1,0.1529
10,1,3,2,4,2,1000,1000,0,16,8,10,0,11,4,16,1,1,1,1,0.1592
10,1,3,3,4,2,100,100,100,16,8,14,0,15,4,24,1,1,1,1,0.5636
10,1,3,1,2,0,1e+06,0,0,16,8,2,0,7,0,1,1,0,1,1,0.02557
10,1,3,2,2,0,1000,1000,0,16,8,4,0,9,0,3,1,0,1,1,0.03344
10,1,3,3,2,0,100,100,100,16,8,6,0,11,0,5,1,0,1,1,0.05568
10,1,3,1,4,0,1e+06,0,0,16,8,4,0,9,0,1,1,0,1,1,0.03862
10,1,3,2,4,0,1000,1000,0,16,8,8,0,13,0,5,1,0,1,1,0.06125
10,1,3,3,4,0,100,100,100,16,8,12,0,17,0,9,1,0,1,1,0.278
10,1,3,1,2,1,1e+06,0,0,16,8,3,0,8,0,2,1,0,1,1,0.02812
10,1,3,2,2,1,1000,1000,0,16,8,5,0,10,0,4,1,0,1,1,0.03442
10,1,3,3,2,1,100,100,100,16,8,7,0,12,0,6,1,0,1,1,0.05576
10,1,3,1,4,1,1e+06,0,0,16,8,5,0,10,0,2,1,0,1,1,0.03963
10,1,3,2,4,1,1000,1000,0,16,8,9,0,14,0,6,1,0,1,1,0.06113
10,1,3,3,4,1,100,100,100,16,8,13,0,18,0,10,1,0,1,1,0.288
10,1,3,1,2,2,1e+06,0,0,16,8,4,0,9,0,3,1,0,1,1,0.03325
10,1,3,2,2,2,1000,1000,0,16,8,6,0,11,0,5,1,0,1,1,0.04132
10,1,3,3,2,2,100,100,100,16,8,8,0,13,0,7,1,0,1,1,0.06636
10,1,3,1,4,2,1e+06,0,0,16,8,6,0,11,0,3,1,0,1,1,0.05027
10,1,3,2,4,2,1000,1000,0,16,8,10,0,15,0,7,1,0,1,1,0.06647
10,1,3,3,4,2,100,100,100,16,8,14,0,19,0,11,1,0,1,1,0.2992
10,1,3,1,2,0,1e+06,0,0,16,8,2,0,7,0,4,1,1,1,1,0.03531
10,1,3,2,2,0,1000,1000,0,16,8,4,0,9,0,8,1,1,1,1,0.05972
10,1,3,3,2,0,100,100,100,16,8,6,0,11,0,12,1,1,1,1,0.1111
10,1,3,1,4,0,1e+06,0,0,16,8,4,0,9,0,6,1,1,1,1,0.06217
10,1,3,2,4,0,1000,1000,0,16,8,8,0,13,0,14,1,1,1,1,0.2018
10,1,3,3,4,0,100,100,100,16,8,12,0,17,0,22,1,1,1,1,0.2983
10,1,3,1,2,1,1e+06,0,0,16,8,3,0,8,0,5,1,1,1,1,0.0366
10,1,3,2,2,1,1000,1000,0,16,8,5,0,10,0,9,1,1,1,1,0.0752
10,1,3,3,2,1,100,100,100,16,8,7,0,12,0,13,1,1,1,1,0.1017
10,1,3,1,4,1,1e+06,0,0,16,8,5,0,10,0,7,1,1,1,1,0.06398
10,1,3,2,4,1,1000,1000,0,16,8,9,0,14,0,15,1,1,1,1,0.1981
10,1,3,3,4,1,100,100,100,16,8,13,0,18,0,23,1,1,1,1,0.3058
10,1,3,1,2,2,1e+06,0,0,16,8,4,0,9,0,6,1,1,1,1,0.04234
10,1,3,2,2,2,1000,1000,0,16,8,6,0,11,0,10,1,1,1,1,0.06893
10,1,3,3,2,2,100,100,100,16,8,8,0,13,0,14,1,1,1,1,0.1149
10,1,3,1,4,2,1e+06,0,0,16,8,6,0,11,0,8,1,1,1,1,0.07269
10,1,3,2,4,2,1000,1000,0,16,8,10,0,15,0,16,1,1,1,1,0.2245
10,1,3,3,4,2,100,100,100,16,8,14,0,19,0,24,1,1,1,1,0.4809
10,1,2,1,2,0,1e+06,0,0,16,8,2,0,3,0,1,1,0,1,1,0.01656
10,1,2,2,2,0,1000,1000,0,16,8,4,0,5,0,3,1,0,1,1,0.0261
10,1,2,3,2,0,100,100,100,16,8,6,0,7,0,5,1,0,1,1,0.04724
10,1,2,1,4,0,1e+06,0,0,16,8,4,0,5,0,1,1,0,1,1,0.02528
10,1,2,2,4,0,1000,1000,0,16,8,8,0,9,0,5,1,0,1,1,0.04607
10,1,2,3,4,0,100,100,100,16,8,12,0,13,0,9,1,0,1,1,0.2179
10,1,2,1,2,1,1e+06,0,0,16,8,3,0,4,0,2,1,0,1,1,0.01746
10,1,2,2,2,1,1000,1000,0,16,8,5,0,6,0,4,1,0,1,1,0.02834
10,1,2,3,2,1,100,100,100,16,8,7,0,8,0,6,1,0,1,1,0.04831
10,1,2,1,4,1,1e+06,0,0,16,8,5,0,6,0,2,1,0,1,1,0.02529
10,1,2,2,4,1,1000,1000,0,16,8,9,0,10,0,6,1,0,1,1,0.04877
10,1,2,3,4,1,100,100,100,16,8,13,0,14,0,10,1,0,1,1,0.2257
10,1,2,1,2,2,1e+06,0,0,16,8,4,0,5,0,3,1,0,1,1,0.02308
10,1,2,2,2,2,1000,1000,0,16,8,6,0,7,0,5,1,0,1,1,0.035
10,1,2,3,2,2,100,100,100,16,8,8,0,9,0,7,1,0,1,1,0.06281
10,1,2,1,4,2,1e+06,0,0,16,8,6,0,7,0,3,1,0,1,1,0.02976
10,1,2,2,4,2,1000,1000,0,16,8,10,0,11,0,7,1,0,1,1,0.05414
10,1,2,3,4,2,100,100,100,16,8,14,0,15,0,11,1,0,1,1,0.2367
10,1,2,1,2,0,1e+06,0,0,16,8,2,0,3,0,4,1,1,1,1,0.02632
10,1,2,2,2,0,1000,1000,0,16,8,4,0,5,0,8,1,1,1,1,0.05786
10,1,2,3,2,0,100,100,100,16,8,6,0,7,0,12,1,1,1,1,0.1023
10,1,2,1,4,0,1e+06,0,0,16,8,4,0,5,0,6,1,1,1,1,0.03641
10,1,2,2,4,0,1000,1000,0,16,8,8,0,9,0,14,1,1,1,1,0.08736
10,1,2,3,4,0,100,100,100,16,8,12,0,13,0,22,1,1,1,1,0.2572
10,1,2,1,2,1,1e+06,0,0,16,8,3,0,4,0,5,1,1,1,1,0.02484
10,1,2,2,2,1,1000,1000,0,16,8,5,0,6,0,9,1,1,1,1,0.05503
10,1,2,3,2,1,100,100,100,16,8,7,0,8,0,13,1,1,1,1,0.1088
10,1,2,1,4,1,1e+06,0,0,16,8,5,0,6,0,7,1,1,1,1,0.03992
10,1,2,2,4,1,1000,1000,0,16,8,9,0,10,0,15,1,1,1,1,0.1993
10,1,2,3,4,1,100,100,100,16,8,13,0,14,0,23,1,1,1,1,0.2621
10,1,2,1,2,2,1e+06,0,0,16,8,4,0,5,0,6,1,1,1,1,0.04057
10,1,2,2,2,2,1000,1000,0,16,8,6,0,7,0,10,1,1,1,1,0.06215
10,1,2,3,2,2,100,100,100,16,8,8,0,9,0,14,1,1,1,1,0.1128
10,1,2,1,4,2,1e+06,0,0,16,8,6,0,7,0,8,1,1,1,1,0.04482
10,1,2,2,4,2,1000,1000,0,16,8,10,0,11,0,16,1,1,1,1,0.09606
10,1,2,3,4,2,100,100,100,16,8,14,0,15,0,24,1,1,1,1,0.4448
10,1,2,1,2,0,1e+06,0,0,16,8,2,0,3,1,1,1,0,1,1,0.0453
10,1,2,2,2,0,1000,1000,0,16,8,4,0,5,1,3,1,0,1,1,0.0475
10,1,2,3,2,0,100,100,100,16,8,6,0,7,1,5,1,0,1,1,0.05806
10,1,2,1,4,0,1e+06,0,0,16,8,4,0,5,1,1,1,0,1,1,0.05178
10,1,2,2,4,0,1000,1000,0,16,8,8,0,9,1,5,1,0,1,1,0.06182
10,1,2,3,4,0,100,100,100,16,8,12,0,13,1,9,1,0,1,1,0.2481
10,1,2,1,2,1,1e+06,0,0,16,8,3,0,4,1,2,1,0,1,1,0.04607
10,1,2,2,2,1,1000,1000,0,16,8,5,0,6,1,4,1,0,1,1,0.04757
10,1,2,3,2,1,100,100,100,16,8,7,0,8,1,6,1,0,1,1,0.06137
10,1,2,1,4,1,1e+06,0,0,16,8,5,0,6,1,2,1,0,1,1,0.04845
10,1,2,2,4,1,1000,1000,0,16,8,9,0,10,1,6,1,0,1,1,0.06399
10,1,2,3,4,1,100,100,100,16,8,13,0,14,1,10,1,0,1,1,0.2535
10,1,2,1,2,2,1e+06,0,0,16,8,4,0,5,1,3,1,0,1,1,0.04624
10,1,2,2,2,2,1000,1000,0,16,8,6,0,7,1,5,1,0,1,1,0.05069
10,1,2,3,2,2,100,100,100,16,8,8,0,9,1,7,1,0,1,1,0.07288
10,1,2,1,4,2,1e+06,0,0,16,8,6,0,7,1,3,1,0,1,1,0.05293
10,1,2,2,4,2,1000,1000,0,16,8,10,0,11,1,7,1,0,1,1,0.06849
10,1,2,3,4,2,100,100,100,16,8,14,0,15,1,11,1,0,1,1,0.266
10,1,2,1,2,0,1e+06,0,0,16,8,2,0,3,1,4,1,1,1,1,0.04443
10,1,2,2,2,0,1000,1000,0,16,8,4,0,5,1,8,1,1,1,1,0.06178
10,1,2,3,2,0,100,100,100,16,8,6,0,7,1,12,1,1,1,1,0.1135
10,1,2,1,4,0,1e+06,0,0,16,8,4,0,5,1,6,1,1,1,1,0.04862
10,1,2,2,4,0,1000,1000,0,16,8,8,0,9,1,14,1,1,1,1,0.09387
10,1,2,3,4,0,100,100,100,16,8,12,0,13,1,22,1,1,1,1,0.275
10,1,2,1,2,1,1e+06,0,0,16,8,3,0,4,1,5,1,1,1,1,0.04085
10,1,2,2,2,1,1000,1000,0,16,8,5,0,6,1,9,1,1,1,1,0.06384
10,1,2,3,2,1,100,100,100,16,8,7,0,8,1,13,1,1,1,1,0.1138
10,1,2,1,4,1,1e+06,0,0,16,8,5,0,6,1,7,1,1,1,1,0.0502
10,1,2,2,4,1,1000,1000,0,16,8,9,0,10,1,15,1,1,1,1,0.2063
10,1,2,3,4,1,100,100,100,16,8,13,0,14,1,23,1,1,1,1,0.4247
10,1,2,1,2,2,1e+06,0,0,16,8,4,0,5,1,6,1,1,1,1,0.04396
10,1,2,2,2,2,1000,1000,0,16,8,6,0,7,1,10,1,1,1,1,0.07171
10,1,2,3,2,2,100,100,100,16,8,8,0,9,1,14,1,1,1,1,0.1264
10,1,2,1,4,2,1e+06,0,0,16,8,6,0,7,1,8,1,1,1,1,0.05435
10,1,2,2,4,2,1000,1000,0,16,8,10,0,11,1,16,1,1,1,1,0.2295
10,1,2,3,4,2,100,100,100,16,8,14,0,15,1,24,1,1,1,1,0.4574
10,1,2,1,2,0,1e+06,0,0,16,8,2,0,4,0,1,1,0,1,1,0.0165
10,1,2,2,2,0,1000,1000,0,16,8,4,0,6,0,3,1,0,1,1,0.02875
10,1,2,3,2,0,100,100,100,16,8,6,0,8,0,5,1,0,1,1,0.05038
10,1,2,1,4,0,1e+06,0,0,16,8,4,0,6,0,1,1,0,1,1,0.02732
10,1,2,2,4,0,1000,1000,0,16,8,8,0,10,0,5,1,0,1,1,0.0497
10,1,2,3,4,0,100,100,100,16,8,12,0,14,0,9,1,0,1,1,0.2322
